,,,2003,2003,2004,2004,2005,2005,2006,2006,2007,2007,2008,2008,2009,2009,2010,2010,2011,2011,2012,2012,2013,2013,2014,2014,2015,2015,2016,2016,2017,2017
Region ,Sub-region,Country,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate
Asia,Western Asia,Kuwait,,,641,29.14,595,26.21,632,26.62,732,29.23,644,24.25,686,24.32,,,,,,,,,,,,,,,,
Asia,Western Asia,Lebanon,,,,,,,,,,,"7,950",166.84,"9,100",189.07,"9,496",191.72,"8,956",172.16,"8,658",156.34,"8,222",139.05,"8,514",135.98,"7,769",118.92,"7,491",111.57,,
Asia,Western Asia,Oman,,,,,,,,,"1,790",67.37,"2,083",75.72,,,,,,,,,,,40,0.99,44,1.03,41,0.92,64,1.37
Asia,Western Asia,Qatar,291,42.67,298,39.58,,,,,,,,,,,,,,,,,,,,,,,,,,
Asia,Western Asia,Saudi Arabia,,,,,,,,,,,,,,,,,,,,,,,,,437,1.38,,,"1,845",5.57
Asia,Western Asia,State of Palestine,"5,283",153.49,"5,812",165.82,"6,572",183.68,,,,,,,263,6.64,286,7.05,340,8.19,347,8.18,,,,,,,,,,
Asia,Western Asia,Syrian Arab Republic,"5,390",30.95,"6,365",35.7,"6,157",33.53,"5,543",29.08,653,3.29,559,2.71,,,,,,,,,,,,,,,,,,
Asia,Western Asia,Turkey,"91,997",139.2,"97,145",144.97,"105,721",155.69,"138,937",202.07,"121,913",175.21,"166,430",236.34,"194,059",272.09,"220,882",305.39,"238,395",324.6,"262,330",351.41,"74,938",98.7,"79,405",102.82,"87,554",111.49,"69,896",87.56,,
Asia,Western Asia,United Arab Emirates,,,,,717,15.63,758,14.3,,,,,,,,,,,378,4.13,311,3.38,316,3.43,320,3.45,348,3.72,223,2.35
Asia,Western Asia,Yemen,,,,,,,,,,,,,25,0.11,,,,,,,,,,,,,,,,
Europe,Eastern Europe,Belarus,"4,032",41.66,"1,970",20.48,"1,915",20.03,"1,726",18.14,"1,657",17.48,"1,442",15.25,"1,318",13.97,"1,158",12.29,"1,003",10.65,907,9.63,852,9.04,830,8.8,,,,,,
Europe,Eastern Europe,Bulgaria,"3,806",48.77,"3,711",47.91,"3,656",47.56,"2,976",39,"3,173",41.88,"3,216",42.74,"3,122",41.77,"3,038",40.92,"2,462",33.36,"2,410",32.86,"2,470",33.88,"2,533",34.96,"2,520",35,"2,470",34.54,"2,811",39.58
Europe,Eastern Europe,Czech Republic,,,"23,579",230.29,"21,684",211.39,"19,171",186.14,"19,551",188.75,"17,875",171.46,"16,887",161.01,"18,073",171.52,"19,409",183.68,"18,358",173.5,"18,689",176.53,"5,199",49.09,"5,229",49.33,"5,050",47.56,"4,767",44.8
Europe,Eastern Europe,Hungary,"11,442",112.83,"12,514",123.73,"12,339",122.34,"11,516",114.52,"11,148",111.21,"12,757",127.67,"12,787",128.4,"14,569",146.76,"14,212",143.61,"13,973",141.66,"13,377",136.03,"13,475",137.43,"12,472",127.55,,,,
Europe,Eastern Europe,Poland,,,,,,,,,,,,,"12,559",32.75,"11,011",28.73,"10,703",27.95,"9,721",25.43,"9,118",23.9,"8,248",21.65,"6,957",18.29,"7,621",20.06,"7,304",19.24
Europe,Eastern Europe,Republic of Moldova,,,,,395,9.5,409,9.86,408,9.88,385,9.36,369,9,416,10.18,360,8.83,325,7.97,324,7.95,320,7.86,,,,,,
Europe,Eastern Europe,Romania,"9,641",44.39,"9,201",42.64,"8,898",41.55,"9,459",44.55,"9,586",45.57,"9,457",45.4,"9,072",43.96,"12,301",60.09,"12,299",60.48,"17,219",85.13,"17,572",87.28,"2,279",11.37,299,1.5,304,1.54,272,1.38
Europe,Eastern Europe,Russian Federation,,,"57,453",39.88,"57,863",40.27,"51,429",35.86,"47,348",33.05,"45,436",31.72,"43,112",30.08,"30,403",21.19,"29,647",20.63,"29,045",20.17,"30,453",21.1,"29,286",20.24,"27,258",18.8,"25,153",17.31,"23,223",15.96
Europe,Eastern Europe,Slovakia,"4,076",75.48,"3,810",70.57,"3,896",72.16,"3,200",59.27,"2,967",54.95,"2,702",50.05,"2,618",48.47,"2,426",44.89,"2,227",41.17,"2,183",40.31,"2,017",37.2,"1,988",36.62,"1,937",35.63,"1,665",30.6,"1,642",30.14
Europe,Eastern Europe,Ukraine,"5,703",11.99,"5,538",11.73,"6,707",14.3,"6,464",13.87,"5,716",12.33,"4,984",10.8,"5,103",11.1,"4,029",8.8,,,,,,,,,,,,,"1,615",3.63
Europe,Northern Europe,Denmark,"10,894",202.23,"11,005",203.68,"11,117",205.04,"11,628",213.59,"11,552",211.19,"11,203",203.77,"10,573",191.33,"1,753",31.56,"1,696",30.38,"9,557",170.33,"1,503",26.66,"1,533",27.07,"1,460",25.66,"1,733",30.34,"1,904",33.22
Europe,Northern Europe,Estonia,,,,,132,9.73,141,10.45,145,10.79,140,10.45,106,7.93,103,7.73,104,7.83,99,7.48,99,7.51,77,5.85,98,7.45,,,76,5.76
Europe,Northern Europe,Finland,"28,835",551.65,"29,782",568.14,"30,467",579.33,"30,864",584.88,"34,614",653.34,"34,778",653.84,"32,878",615.46,"1,996",37.2,"2,953",54.79,"1,874",34.61,"1,791",32.93,"1,645",30.12,"1,563",28.52,"1,592",28.96,"1,581",28.69
Europe,Northern Europe,Iceland,,,,,,,56,18.67,50,16.39,77,24.76,79,25,57,17.81,60,18.58,74,22.7,92,28.13,101,30.7,85,25.76,74,22.29,103,30.84
Europe,Northern Europe,Ireland,"11,792",296.28,"12,255",302,"12,479",301.35,"13,737",324.68,"15,147",350.22,"16,186",366.53,"15,580",346.61,"15,038",330.22,"14,709",320.39,"13,566",294.4,"3,089",66.93,"3,163",68.36,"3,510",75.45,"3,594",76.53,"4,047",85.15
Europe,Northern Europe,Latvia,883,38.29,872,38.26,"1,100",48.85,"1,549",69.62,"1,256",57.14,"1,346",62,"1,215",56.64,"1,226",57.86,"1,161",55.44,"1,325",64.04,458,22.4,569,28.15,534,26.73,657,33.28,657,33.68
Europe,Northern Europe,Lithuania,543,15.91,454,13.43,407,12.17,340,10.29,287,8.81,251,7.81,220,6.95,245,7.84,206,6.68,178,5.84,211,7.01,204,6.87,214,7.3,216,7.47,178,6.26
Europe,Northern Europe,Norway,"2,804",61.36,"2,884",62.72,"2,961",63.92,"3,185",68.16,"3,312",70.18,"3,279",68.73,"3,093",64.08,"2,925",59.86,"2,837",57.34,"2,781",55.46,"2,566",50.52,"2,377",46.23,"2,239",43.06,"2,199",41.88,"2,112",39.88
Europe,Northern Europe,Sweden,"65,177",728.15,"67,089",746.18,"72,645",803.68,"77,019",846.73,"82,262",897.76,"84,566",915.61,"86,281",926.46,"5,594",59.57,"5,684",60.04,"5,338",55.94,"4,659",48.44,"4,570",47.15,"4,646",47.58,"4,959",50.42,"4,685",47.3
Europe,Southern Europe,Albania,,,,,165,5.34,246,8.03,219,7.22,363,12.09,379,12.75,178,6.04,169,5.77,156,5.35,163,5.61,132,4.56,169,5.85,118,4.09,125,4.33
Europe,Southern Europe,Andorra,,,,,,,,,83,100,105,125,128,152.38,98,116.67,144,171.43,163,198.78,90,111.11,123,155.7,133,170.51,,,,
Europe,Southern Europe,Bosnia and Herzegovina,,,,,"1,369",36.36,"1,498",39.79,"1,566",41.62,"1,474",39.26,,,505,13.63,652,17.81,618,17.14,577,16.29,592,17,992,28.93,"1,009",29.8,752,22.43
Europe,Southern Europe,Croatia,"1,249",28.46,"1,153",26.3,"1,153",26.34,"1,069",24.46,"1,093",25.06,"1,128",25.91,"1,059",24.4,986,22.78,873,20.24,903,21.02,823,19.24,766,18,804,18.99,790,18.77,798,19.08
