,,,2003,2003,2004,2004,2005,2005,2006,2006,2007,2007,2008,2008,2009,2009,2010,2010,2011,2011,2012,2012,2013,2013,2014,2014,2015,2015,2016,2016,2017,2017
Region,Sub-region,Country,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate,Count,Rate
Asia,South-Eastern Asia,Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,5,0.418,1,0.082,4,0.322
Asia,Southern Asia,Bangladesh,,,,,"1,303",0.937,"1,119",0.794,,,,,,,,,,,,,,,,,,,,,,
Asia,Southern Asia,Bhutan,,,,,,,,,,,,,2,0.295,1,0.146,0,0,2,0.285,1,0.141,3,0.417,1,0.137,1,0.136,0,0
Asia,Southern Asia,India,,,"23,327",2.065,"22,832",1.99,"23,991",2.058,"27,561",2.329,"30,261",2.52,"33,860",2.781,"38,440",3.114,"44,664",3.572,"47,592",3.76,"65,461",5.111,,,,,,,,
Asia,Southern Asia,Maldives,,,1,0.322,,,,,2,0.597,5,1.458,14,3.966,26,7.104,19,5,17,4.282,8,1.923,,,,,,,,
Asia,Southern Asia,Nepal,,,,,123,0.478,246,0.944,,,,,,,,,,,,,,,,,,,20,0.073,,
Asia,Southern Asia,Pakistan,,,,,,,,,,,,,,,"18,693",10.418,"20,029",10.925,"20,610",11.005,"19,551",10.222,"19,111",9.785,"18,164",9.108,"18,057",8.868,"18,363",8.832
Asia,Southern Asia,Sri Lanka,829,4.312,868,4.477,,,,,,,526,2.632,358,1.779,202,0.997,180,0.882,222,1.081,195,0.944,323,1.554,246,1.177,297,1.413,,
Asia,Western Asia,Armenia,,,23,0.766,22,0.738,26,0.879,26,0.886,27,0.928,34,1.177,39,1.356,34,1.182,38,1.318,49,1.691,44,1.511,58,1.982,51,1.737,35,1.188
Asia,Western Asia,Azerbaijan,28,0.335,23,0.272,29,0.34,21,0.243,19,0.218,20,0.227,9,0.101,3,0.033,0,0,1,0.011,9,0.096,4,0.042,,,6,0.062,7,0.071
Asia,Western Asia,Bahrain,5,0.642,18,2.169,12,1.35,21,2.192,0,0,,,,,,,,,,,,,,,,,,,,
Asia,Western Asia,Cyprus,20,2.012,15,1.485,16,1.556,15,1.434,10,0.94,12,1.109,26,2.368,27,2.426,25,2.222,30,2.643,19,1.661,21,1.823,24,2.067,30,2.564,36,3.051
Asia,Western Asia,Georgia,94,2.218,,,88,2.09,34,0.811,11,0.264,5,0.121,9,0.218,4,0.098,,,,,,,,,,,,,,
Asia,Western Asia,Israel,,,397,6.206,418,6.402,383,5.733,337,4.922,340,4.843,,,267,3.635,265,3.539,,,,,,,,,,,,
Asia,Western Asia,Jordan,,,,,28,0.486,34,0.567,,,,,,,,,,,,,,,,,,,,,,
Asia,Western Asia,Kuwait,,,285,12.955,280,12.335,278,11.71,329,13.139,327,12.312,358,12.691,,,,,,,,,,,,,,,,
Asia,Western Asia,Lebanon,,,,,,,,,,,899,18.867,573,11.905,559,11.286,653,12.553,910,16.432,"1,214",20.531,"1,056",16.866,"1,005",15.383,,,,
Asia,Western Asia,Oman,,,,,,,,,13,0.489,9,0.327,,,,,,,,,,,7,0.174,6,0.141,5,0.112,14,0.3
Asia,Western Asia,Qatar,7,1.026,6,0.797,,,,,,,,,,,,,,,,,,,,,,,,,,
Asia,Western Asia,Saudi Arabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590,1.782
Asia,Western Asia,State of Palestine,126,3.661,167,4.765,202,5.646,,,,,83,2.152,23,0.581,21,0.518,24,0.578,12,0.283,,,,,,,,,,
Asia,Western Asia,Syrian Arab Republic,85,0.488,135,0.757,42,0.229,54,0.283,15,0.075,24,0.116,,,,,,,,,,,,,,,,,,
